league,team_id,team_title,gameweek,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,conceded,xpts,result,date,wins,draws,loses,pts,npxGD,adv_id,adv_title,forecast_w,forecast_d,forecast_l,xG_diff,xGA_diff
EPL,71,Aston Villa,1,a,2.6703,2.8047,2.6703,2.04353,11.3,9.33,8,5,2,1,1.2989000000000002,w,2024-08-17 16:30:00,1,0,0,3,0.62677,81,West Ham,0.4123,0.2321,0.3556,0.6703000000000001,1.8047
EPL,71,Aston Villa,2,h,1.31664,1.41399,1.31664,1.41399,17.28,5.83,3,10,0,2,1.2362000000000002,l,2024-08-24 16:30:00,0,0,1,0,-0.09735000000000005,83,Arsenal,0.3864,0.3023,0.3113,1.31664,-0.5860099999999999
EPL,71,Aston Villa,3,a,2.16385,0.774741,2.16385,0.774741,10.47,6.4,6,3,2,1,2.448,w,2024-08-31 14:00:00,1,0,0,3,1.389109,75,Leicester,0.0646,0.1791,0.7563,0.16385000000000005,-0.225259
EPL,71,Aston Villa,4,h,3.15876,0.852158,3.15876,0.852158,5.26,16.33,9,3,3,2,2.7595,w,2024-09-14 16:30:00,1,0,0,3,2.306602,72,Everton,0.0243,0.0838,0.8919,0.15876,-1.147842
EPL,71,Aston Villa,5,h,2.37351,0.520117,2.37351,0.520117,11.8,13.5,9,4,3,1,2.6481,w,2024-09-21 14:00:00,1,0,0,3,1.853393,229,Wolverhampton Wanderers,0.0417,0.1134,0.8449,-0.62649,-0.47988299999999995
EPL,71,Aston Villa,6,a,1.14494,1.84608,1.14494,1.84608,11.91,16.56,5,6,2,2,0.8247,d,2024-09-29 13:00:00,0,1,0,1,-0.7011399999999999,285,Ipswich,0.5579,0.2508,0.1913,-0.8550599999999999,-0.15392000000000006
EPL,71,Aston Villa,7,h,0.532809,0.448537,0.532809,0.448537,14.21,13.88,9,1,0,0,1.3408,d,2024-10-06 13:00:00,0,1,0,1,0.08427199999999996,89,Manchester United,0.241,0.4681,0.2909,0.532809,0.448537
EPL,72,Everton,1,h,0.405325,1.79083,0.405325,1.79083,18.33,7.92,4,5,0,3,0.30779999999999996,l,2024-08-17 14:00:00,0,0,1,0,-1.385505,220,Brighton,0.7884,0.1635,0.0481,0.405325,-1.20917
EPL,72,Everton,2,a,0.648869,2.61143,0.648869,2.61143,12.72,6.3,5,9,0,4,0.2558,l,2024-08-24 14:00:00,0,0,1,0,-1.962561,82,Tottenham,0.8398,0.1124,0.0478,0.648869,-1.38857
EPL,72,Everton,3,h,2.55629,2.95688,2.55629,2.95688,8.3,7.1,15,7,2,3,1.1241,l,2024-08-31 14:00:00,0,0,1,0,-0.4005899999999998,73,Bournemouth,0.4813,0.216,0.3027,0.5562900000000002,-0.04312000000000005
EPL,72,Everton,4,a,0.852158,3.15876,0.852158,3.15876,16.33,5.26,3,9,2,3,0.1567,l,2024-09-14 16:30:00,0,0,1,0,-2.306602,71,Aston Villa,0.8919,0.0838,0.0243,-1.147842,0.15876
EPL,72,Everton,5,a,1.82377,1.33793,1.82377,1.33793,19.31,8.42,6,8,1,1,1.6985,d,2024-09-21 14:00:00,0,1,0,1,0.4858399999999998,75,Leicester,0.2591,0.2621,0.4788,0.8237699999999999,0.33793000000000006
EPL,72,Everton,6,h,1.10959,1.12358,1.10959,1.12358,12.5,9.33,6,8,2,1,1.3309,w,2024-09-28 14:00:00,1,0,0,3,-0.013989999999999947,78,Crystal Palace,0.3467,0.3145,0.3388,-0.8904099999999999,0.12358000000000002
EPL,72,Everton,7,h,0.692214,1.79048,0.692214,1.02931,15.77,5.86,3,11,0,0,0.4902,d,2024-10-05 16:30:00,0,1,0,1,-0.33709599999999995,86,Newcastle United,0.672,0.2469,0.0811,0.692214,1.79048
EPL,73,Bournemouth,1,a,1.90915,1.24405,1.90915,1.24405,9.95,8.65,4,10,1,1,1.8944000000000003,d,2024-08-17 14:00:00,0,1,0,1,0.6650999999999998,249,Nottingham Forest,0.1994,0.2537,0.5469,0.9091499999999999,0.2440500000000001
EPL,73,Bournemouth,2,h,2.53513,1.89287,2.53513,1.89287,9.2,9.07,8,9,1,1,1.8521999999999998,d,2024-08-25 13:00:00,0,1,0,1,0.64226,86,Newcastle United,0.227,0.2334,0.5396,1.53513,0.89287
EPL,73,Bournemouth,3,a,2.95688,2.55629,2.95688,2.55629,7.1,8.3,7,15,3,2,1.6599,w,2024-08-31 14:00:00,1,0,0,3,0.4005899999999998,72,Everton,0.3027,0.216,0.4813,-0.04312000000000005,0.5562900000000002
EPL,73,Bournemouth,4,h,1.53731,0.932726,0.77614,0.932726,11.27,9.5,5,9,0,1,1.8796000000000002,l,2024-09-14 19:00:00,0,0,1,0,-0.156586,80,Chelsea,0.18,0.2902,0.5298,1.53731,-0.06727399999999994
EPL,73,Bournemouth,5,a,1.46979,2.43731,1.46979,2.43731,16.09,11.85,6,13,0,3,0.7964000000000001,l,2024-09-21 14:00:00,0,0,1,0,-0.9675200000000002,87,Liverpool,0.597,0.2063,0.1967,1.46979,-0.5626899999999999
EPL,73,Bournemouth,6,h,1.44215,0.696068,1.44215,0.696068,11.59,11.75,7,7,3,1,1.9961000000000002,w,2024-09-30 19:00:00,1,0,0,3,0.746082,74,Southampton,0.1525,0.2732,0.5743,-1.55785,-0.303932
EPL,73,Bournemouth,7,a,1.94963,0.912063,1.94963,0.912063,8.5,13.4,7,2,0,1,2.1873,l,2024-10-05 14:00:00,0,0,1,0,1.0375670000000001,75,Leicester,0.1209,0.225,0.6541,1.94963,-0.08793700000000004
EPL,74,Southampton,1,a,1.95483,0.433489,1.95483,0.433489,3.79,16.25,13,4,0,1,2.5586,l,2024-08-17 14:00:00,0,0,1,0,1.521341,86,Newcastle United,0.0378,0.164,0.7982,1.95483,-0.566511
EPL,74,Southampton,2,h,0.214952,2.86475,0.214952,2.86475,8.14,18.48,4,9,0,1,0.0697,l,2024-08-24 14:00:00,0,0,1,0,-2.649798,249,Nottingham Forest,0.9437,0.0496,0.0067,0.214952,1.86475
EPL,74,Southampton,3,a,1.64713,3.86281,1.64713,3.86281,8.22,14.57,14,15,1,3,0.2902,l,2024-08-31 14:00:00,0,0,1,0,-2.21568,244,Brentford,0.8348,0.1027,0.0625,0.64713,0.8628100000000001
EPL,74,Southampton,4,h,1.35593,3.02693,0.545317,3.02693,10.86,10.34,3,17,0,3,0.34349999999999997,l,2024-09-14 11:30:00,0,0,1,0,-2.4816130000000003,89,Manchester United,0.7833,0.1533,0.0634,1.35593,0.02693000000000012
EPL,74,Southampton,5,h,2.89813,1.645,2.89813,1.645,8.8,9.24,7,5,1,1,2.2631,d,2024-09-21 14:00:00,0,1,0,1,1.25313,285,Ipswich,0.1271,0.1778,0.6951,1.89813,0.645
EPL,74,Southampton,6,a,0.696068,1.44215,0.696068,1.44215,11.75,11.59,7,7,1,3,0.7307,l,2024-09-30 19:00:00,0,0,1,0,-0.746082,73,Bournemouth,0.5743,0.2732,0.1525,-0.303932,-1.55785
EPL,74,Southampton,7,a,1.27313,3.25165,1.27313,3.25165,15.44,8.1,3,14,1,3,0.32930000000000004,l,2024-10-05 14:00:00,0,0,1,0,-1.97852,83,Arsenal,0.8063,0.1259,0.0678,0.2731300000000001,0.25165000000000015
EPL,75,Leicester,1,h,1.02614,1.40775,1.02614,1.40775,20.69,5.48,2,21,1,1,1.0574,d,2024-08-19 19:00:00,0,1,0,1,-0.38161,82,Tottenham,0.4508,0.2951,0.2541,0.026140000000000052,0.40775000000000006
EPL,75,Leicester,2,a,0.857005,1.96218,0.857005,1.96218,13.7,10.26,1,7,1,2,0.5912000000000001,l,2024-08-24 14:00:00,0,0,1,0,-1.105175,228,Fulham,0.6596,0.215,0.1254,-0.14299499999999998,-0.037819999999999965
EPL,75,Leicester,3,h,0.774741,2.16385,0.774741,2.16385,6.4,10.47,3,6,1,2,0.3729,l,2024-08-31 14:00:00,0,0,1,0,-1.389109,71,Aston Villa,0.7563,0.1791,0.0646,-0.225259,0.16385000000000005
EPL,75,Leicester,4,a,1.65187,2.88716,1.65187,2.12599,14.32,4.91,7,15,2,2,0.5925,d,2024-09-14 14:00:00,0,1,0,1,-0.4741199999999999,78,Crystal Palace,0.6779,0.1869,0.1352,-0.34813000000000005,0.8871600000000002
EPL,75,Leicester,5,h,1.33793,1.82377,1.33793,1.82377,8.42,19.31,8,6,1,1,1.0394,d,2024-09-21 14:00:00,0,1,0,1,-0.4858399999999998,72,Everton,0.4788,0.2621,0.2591,0.33793000000000006,0.8237699999999999
EPL,75,Leicester,6,a,0.337909,6.05305,0.337909,6.05305,29.44,4.63,4,21,2,4,0.0018,l,2024-09-28 14:00:00,0,0,1,0,-5.715141,83,Arsenal,0.9988,0.0009,0.0003,-1.662091,2.05305
EPL,75,Leicester,7,h,0.912063,1.94963,0.912063,1.94963,13.4,8.5,2,7,1,0,0.5877,w,2024-10-05 14:00:00,1,0,0,3,-1.0375670000000001,73,Bournemouth,0.6541,0.225,0.1209,-0.08793700000000004,1.94963
EPL,78,Crystal Palace,1,a,1.14757,1.38064,1.14757,1.38064,7.72,12.67,4,1,1,2,1.0974,l,2024-08-18 13:00:00,0,0,1,0,-0.2330700000000001,244,Brentford,0.4248,0.3141,0.2611,0.14756999999999998,-0.6193599999999999
EPL,78,Crystal Palace,2,h,1.3761,1.53421,1.3761,1.53421,6.91,13.73,6,5,0,2,1.2623,l,2024-08-24 14:00:00,0,0,1,0,-0.15810999999999997,81,West Ham,0.4007,0.2678,0.3315,1.3761,-0.4657899999999999
EPL,78,Crystal Palace,3,a,0.459708,2.97743,0.459708,2.97743,19.79,11.44,6,4,1,1,0.0791,d,2024-09-01 12:30:00,0,1,0,1,-2.517722,80,Chelsea,0.9429,0.0461,0.011,-0.540292,1.97743
EPL,78,Crystal Palace,4,h,2.88716,1.65187,2.12599,1.65187,4.91,14.32,15,7,2,2,2.2205999999999997,d,2024-09-14 14:00:00,0,1,0,1,0.4741199999999999,75,Leicester,0.1352,0.1869,0.6779,0.8871600000000002,-0.34813000000000005
EPL,78,Crystal Palace,5,h,1.66928,2.35056,1.66928,2.35056,18.33,6.11,5,12,0,0,0.9061,d,2024-09-21 16:30:00,0,1,0,1,-0.6812800000000001,89,Manchester United,0.5435,0.2317,0.2248,1.66928,2.35056
EPL,78,Crystal Palace,6,a,1.12358,1.10959,1.12358,1.10959,9.33,12.5,8,6,1,2,1.3546,l,2024-09-28 14:00:00,0,0,1,0,0.013989999999999947,72,Everton,0.3388,0.3145,0.3467,0.12358000000000002,-0.8904099999999999
EPL,78,Crystal Palace,7,h,0.609481,2.07332,0.609481,2.07332,23.94,5.56,3,11,0,1,0.38,l,2024-10-05 11:30:00,0,0,1,0,-1.4638389999999997,87,Liverpool,0.7632,0.1652,0.0716,0.609481,1.0733199999999998
EPL,80,Chelsea,1,h,1.06123,1.18038,1.06123,1.18038,10.06,15.06,8,10,0,2,1.2353,l,2024-08-18 15:30:00,0,0,1,0,-0.11915000000000009,88,Manchester City,0.3719,0.3245,0.3036,1.06123,-0.81962
EPL,80,Chelsea,2,a,2.02935,2.4181,2.02935,2.4181,7.04,14.43,6,8,6,2,1.088,w,2024-08-25 13:00:00,1,0,0,3,-0.38874999999999993,229,Wolverhampton Wanderers,0.4888,0.2228,0.2884,-3.97065,0.4180999999999999
EPL,80,Chelsea,3,h,2.97743,0.459708,2.97743,0.459708,11.44,19.79,4,6,1,1,2.8748,d,2024-09-01 12:30:00,0,1,0,1,2.517722,78,Crystal Palace,0.011,0.0461,0.9429,1.97743,-0.540292
EPL,80,Chelsea,4,a,0.932726,1.53731,0.932726,0.77614,9.5,11.27,9,5,1,0,0.8302,w,2024-09-14 19:00:00,1,0,0,3,0.156586,73,Bournemouth,0.5298,0.2902,0.18,-0.06727399999999994,1.53731
EPL,80,Chelsea,5,a,2.39727,0.758267,2.39727,0.758267,16.29,9.71,9,12,3,0,2.4666,w,2024-09-21 11:30:00,1,0,0,3,1.6390029999999998,81,West Ham,0.0778,0.15,0.7722,-0.6027300000000002,0.758267
EPL,80,Chelsea,6,h,3.65839,1.20712,2.89722,1.20712,25.23,8.14,10,7,4,2,2.7177000000000002,w,2024-09-28 14:00:00,1,0,0,3,1.6901,220,Brighton,0.0377,0.0846,0.8777,-0.3416100000000002,-0.79288
EPL,80,Chelsea,7,h,2.27752,1.66654,2.27752,1.66654,5.87,15.88,13,5,1,1,1.8302,d,2024-10-06 13:00:00,0,1,0,1,0.6109800000000001,249,Nottingham Forest,0.2422,0.2216,0.5362,1.27752,0.6665399999999999
EPL,81,West Ham,1,h,2.8047,2.6703,2.04353,2.6703,9.33,11.3,5,8,1,2,1.4689999999999999,l,2024-08-17 16:30:00,0,0,1,0,-0.62677,71,Aston Villa,0.3556,0.2321,0.4123,1.8047,0.6703000000000001
EPL,81,West Ham,2,a,1.53421,1.3761,1.53421,1.3761,13.73,6.91,5,6,2,0,1.4699,w,2024-08-24 14:00:00,1,0,0,3,0.15810999999999997,78,Crystal Palace,0.3315,0.2678,0.4007,-0.4657899999999999,1.3761
EPL,81,West Ham,3,h,0.947201,3.19297,0.947201,3.19297,20.76,12.12,5,21,1,3,0.2524,l,2024-08-31 16:30:00,0,0,1,0,-2.245769,88,Manchester City,0.8442,0.1075,0.0483,-0.05279900000000004,0.19296999999999986
EPL,81,West Ham,4,a,0.682719,2.88601,0.682719,2.88601,6.87,4.69,4,6,1,1,0.2015,d,2024-09-14 14:00:00,0,1,0,1,-2.203291,228,Fulham,0.8681,0.0971,0.0348,-0.31728100000000004,1.8860100000000002
EPL,81,West Ham,5,h,0.758267,2.39727,0.758267,2.39727,9.71,16.29,12,9,0,3,0.38339999999999996,l,2024-09-21 11:30:00,0,0,1,0,-1.6390029999999998,80,Chelsea,0.7722,0.15,0.0778,0.758267,-0.6027300000000002
EPL,81,West Ham,6,a,0.878617,0.370222,0.878617,0.370222,27.7,10.06,12,7,1,1,1.7666,d,2024-09-28 14:00:00,0,1,0,1,0.5083949999999999,244,Brentford,0.1512,0.3899,0.4589,-0.12138300000000002,-0.629778
EPL,81,West Ham,7,h,4.39402,1.18463,4.39402,1.18463,16.27,14.65,6,6,4,1,2.8891,w,2024-10-05 14:00:00,1,0,0,3,3.20939,285,Ipswich,0.0107,0.0394,0.9499,0.39402000000000026,0.18463000000000007
EPL,82,Tottenham,1,a,1.40775,1.02614,1.40775,1.02614,5.48,20.69,21,2,1,1,1.6474999999999997,d,2024-08-19 19:00:00,0,1,0,1,0.38161,75,Leicester,0.2541,0.2951,0.4508,0.40775000000000006,0.026140000000000052
EPL,82,Tottenham,2,h,2.61143,0.648869,2.61143,0.648869,6.3,12.72,9,5,4,0,2.6318,w,2024-08-24 14:00:00,1,0,0,3,1.962561,72,Everton,0.0478,0.1124,0.8398,-1.38857,0.648869
EPL,82,Tottenham,3,a,1.63304,1.58694,1.63304,1.58694,4.31,8.76,9,5,1,2,1.3729,l,2024-09-01 12:30:00,0,0,1,0,0.04610000000000003,86,Newcastle United,0.3519,0.2857,0.3624,0.63304,-0.41306
EPL,82,Tottenham,4,h,0.792595,1.1209,0.792595,1.1209,5.88,13.59,10,3,0,1,1.0177,l,2024-09-15 13:00:00,0,0,1,0,-0.32830499999999996,83,Arsenal,0.4503,0.3157,0.234,0.792595,0.12090000000000001
EPL,82,Tottenham,5,h,3.89481,0.893565,3.89481,0.893565,9.19,9.11,17,5,3,1,2.8655,w,2024-09-21 14:00:00,1,0,0,3,3.001245,244,Brentford,0.0139,0.0464,0.9397,0.8948100000000001,-0.10643499999999995
EPL,82,Tottenham,6,a,5.4072,0.600721,5.4072,0.600721,12.18,14.63,15,6,3,0,2.9905,w,2024-09-29 15:30:00,1,0,0,3,4.8064789999999995,89,Manchester United,0.0007,0.0037,0.9956,2.4071999999999996,0.600721
EPL,82,Tottenham,7,a,1.09279,1.97217,1.09279,1.97217,12.88,12.43,10,4,2,3,0.7226,l,2024-10-06 15:30:00,0,0,1,0,-0.87938,220,Brighton,0.6114,0.2216,0.167,-0.9072100000000001,-1.02783
EPL,83,Arsenal,1,h,1.6283,0.575835,1.6283,0.575835,7.77,10.82,14,2,2,0,2.1894,w,2024-08-17 14:00:00,1,0,0,3,1.0524650000000002,229,Wolverhampton Wanderers,0.1162,0.231,0.6528,-0.3716999999999999,0.575835
EPL,83,Arsenal,2,a,1.41399,1.31664,1.41399,1.31664,5.83,17.28,10,3,2,0,1.4615,w,2024-08-24 16:30:00,1,0,0,3,0.09735000000000005,71,Aston Villa,0.3113,0.3023,0.3864,-0.5860099999999999,1.31664
EPL,83,Arsenal,3,h,2.41798,1.81748,2.41798,1.81748,9.25,9.62,6,6,1,1,1.8070000000000002,d,2024-08-31 11:30:00,0,1,0,1,0.6005,220,Brighton,0.2486,0.2236,0.5278,1.41798,0.81748
EPL,83,Arsenal,4,a,1.1209,0.792595,1.1209,0.792595,13.59,5.88,3,10,1,0,1.6665999999999999,w,2024-09-15 13:00:00,1,0,0,3,0.32830499999999996,82,Tottenham,0.234,0.3157,0.4503,0.12090000000000001,0.792595
EPL,83,Arsenal,5,a,1.28411,2.75588,1.28411,2.75588,13.07,8.36,1,13,2,2,0.48360000000000003,d,2024-09-22 15:30:00,0,1,0,1,-1.4717699999999998,88,Manchester City,0.72,0.1782,0.1018,-0.7158899999999999,0.7558799999999999
EPL,83,Arsenal,6,h,6.05305,0.337909,6.05305,0.337909,4.63,29.44,21,4,4,2,2.9973,w,2024-09-28 14:00:00,1,0,0,3,5.715141,75,Leicester,0.0003,0.0009,0.9988,2.05305,-1.662091
EPL,83,Arsenal,7,h,3.25165,1.27313,3.25165,1.27313,8.1,15.44,14,3,3,1,2.5448,w,2024-10-05 14:00:00,1,0,0,3,1.97852,74,Southampton,0.0678,0.1259,0.8063,0.25165000000000015,0.2731300000000001
EPL,86,Newcastle United,1,h,0.433489,1.95483,0.433489,1.95483,16.25,3.79,4,13,1,0,0.2774,w,2024-08-17 14:00:00,1,0,0,3,-1.521341,74,Southampton,0.7982,0.164,0.0378,-0.566511,1.95483
EPL,86,Newcastle United,2,a,1.89287,2.53513,1.89287,2.53513,9.07,9.2,9,8,1,1,0.9144000000000001,d,2024-08-25 13:00:00,0,1,0,1,-0.64226,73,Bournemouth,0.5396,0.2334,0.227,0.89287,1.53513
EPL,86,Newcastle United,3,h,1.58694,1.63304,1.58694,1.63304,8.76,4.31,5,9,2,1,1.3414,w,2024-09-01 12:30:00,1,0,0,3,-0.04610000000000003,82,Tottenham,0.3624,0.2857,0.3519,-0.41306,0.63304
EPL,86,Newcastle United,4,a,1.48343,1.46969,1.48343,1.46969,12.37,9.58,10,6,2,1,1.3887999999999998,w,2024-09-15 15:30:00,1,0,0,3,0.013740000000000085,229,Wolverhampton Wanderers,0.3576,0.2692,0.3732,-0.51657,0.46968999999999994
EPL,86,Newcastle United,5,a,1.09768,3.21141,1.09768,3.21141,11.46,13.04,3,7,1,3,0.293,l,2024-09-21 14:00:00,0,0,1,0,-2.11373,228,Fulham,0.8274,0.1124,0.0602,0.09767999999999999,0.21140999999999988
EPL,86,Newcastle United,6,h,1.34344,1.26516,0.582272,1.26516,12.1,6.31,7,16,1,1,1.4546999999999999,d,2024-09-28 11:30:00,0,1,0,1,-0.682888,88,Manchester City,0.3187,0.2946,0.3867,0.34343999999999997,0.26516000000000006
EPL,86,Newcastle United,7,a,1.79048,0.692214,1.02931,0.692214,5.86,15.77,11,3,0,0,2.2629,d,2024-10-05 16:30:00,0,1,0,1,0.33709599999999995,72,Everton,0.0811,0.2469,0.672,1.79048,0.692214
EPL,87,Liverpool,1,a,3.92906,0.342601,3.92906,0.342601,8.74,18.78,13,2,2,0,2.9562,w,2024-08-17 11:30:00,1,0,0,3,3.586459,285,Ipswich,0.0026,0.018,0.9794,1.9290600000000002,0.342601
EPL,87,Liverpool,2,h,2.71877,0.457239,2.71877,0.457239,10.13,32.4,21,2,2,0,2.7572,w,2024-08-25 15:30:00,1,0,0,3,2.261531,244,Brentford,0.0214,0.0893,0.8893,0.7187700000000001,0.457239
EPL,87,Liverpool,3,a,2.10397,1.50087,2.10397,1.50087,11.69,12.5,9,6,3,0,1.7849,w,2024-09-01 15:00:00,1,0,0,3,0.6031,89,Manchester United,0.2409,0.2462,0.5129,-0.8960300000000001,1.50087
EPL,87,Liverpool,4,h,1.17044,0.589532,1.17044,0.589532,3.73,17.06,6,4,0,1,1.8907,l,2024-09-14 14:00:00,0,0,1,0,0.580908,249,Nottingham Forest,0.1535,0.3244,0.5221,1.17044,-0.41046800000000006
EPL,87,Liverpool,5,h,2.43731,1.46979,2.43731,1.46979,11.85,16.09,13,6,3,0,1.9972999999999999,w,2024-09-21 14:00:00,1,0,0,3,0.9675200000000002,73,Bournemouth,0.1967,0.2063,0.597,-0.5626899999999999,1.46979
EPL,87,Liverpool,6,a,2.11724,0.748925,1.35607,0.748925,14.78,14.0,11,2,2,1,2.4807,w,2024-09-28 16:30:00,1,0,0,3,0.6071450000000002,229,Wolverhampton Wanderers,0.0583,0.1722,0.7695,0.11723999999999979,-0.25107500000000005
EPL,87,Liverpool,7,a,2.07332,0.609481,2.07332,0.609481,5.56,23.94,11,3,1,0,2.4548,w,2024-10-05 11:30:00,1,0,0,3,1.4638389999999997,78,Crystal Palace,0.0716,0.1652,0.7632,1.0733199999999998,0.609481
EPL,88,Manchester City,1,a,1.18038,1.06123,1.18038,1.06123,15.06,10.06,10,8,2,0,1.4402,w,2024-08-18 15:30:00,1,0,0,3,0.11915000000000009,80,Chelsea,0.3036,0.3245,0.3719,-0.81962,1.06123
EPL,88,Manchester City,2,h,3.07818,0.479999,2.31701,0.479999,8.15,17.41,15,1,4,1,2.8808,w,2024-08-24 14:00:00,1,0,0,3,1.8370109999999997,285,Ipswich,0.0062,0.0503,0.9435,-0.9218199999999999,-0.5200009999999999
EPL,88,Manchester City,3,a,3.19297,0.947201,3.19297,0.947201,12.12,20.76,21,5,3,1,2.6401,w,2024-08-31 16:30:00,1,0,0,3,2.245769,81,West Ham,0.0483,0.1075,0.8442,0.19296999999999986,-0.05279900000000004
EPL,88,Manchester City,4,h,1.55279,1.05094,1.55279,1.05094,16.37,24.25,22,6,2,1,1.716,w,2024-09-14 14:00:00,1,0,0,3,0.5018499999999999,244,Brentford,0.2382,0.2847,0.4771,-0.4472100000000001,0.050939999999999985
EPL,88,Manchester City,5,h,2.75588,1.28411,2.75588,1.28411,8.36,13.07,13,1,2,2,2.3382,d,2024-09-22 15:30:00,0,1,0,1,1.4717699999999998,83,Arsenal,0.1018,0.1782,0.72,0.7558799999999999,-0.7158899999999999
EPL,88,Manchester City,6,a,1.26516,1.34344,1.26516,0.582272,6.31,12.1,16,7,1,1,1.2507,d,2024-09-28 11:30:00,0,1,0,1,0.682888,86,Newcastle United,0.3867,0.2946,0.3187,0.26516000000000006,0.34343999999999997
EPL,88,Manchester City,7,h,1.36684,2.75846,1.36684,2.75846,14.4,22.14,8,11,3,2,0.5454,w,2024-10-05 14:00:00,1,0,0,3,-1.3916199999999999,228,Fulham,0.7078,0.1656,0.1266,-1.63316,0.7584599999999999
EPL,89,Manchester United,1,h,2.04268,0.418711,2.04268,0.418711,7.38,10.83,7,3,1,0,2.5696,w,2024-08-16 19:00:00,1,0,0,3,1.6239689999999998,228,Fulham,0.0442,0.1489,0.8069,1.0426799999999998,0.418711
EPL,89,Manchester United,2,a,1.28556,2.14153,1.28556,2.14153,16.78,12.5,8,10,1,2,0.7186,l,2024-08-24 11:30:00,0,0,1,0,-0.8559699999999999,220,Brighton,0.601,0.2392,0.1598,0.28556000000000004,0.14152999999999993
EPL,89,Manchester United,3,h,1.50087,2.10397,1.50087,2.10397,12.5,11.69,6,9,0,3,0.9689,l,2024-09-01 15:00:00,0,0,1,0,-0.6031,87,Liverpool,0.5129,0.2462,0.2409,1.50087,-0.8960300000000001
EPL,89,Manchester United,4,a,3.02693,1.35593,3.02693,0.545317,10.34,10.86,17,3,3,0,2.5031999999999996,w,2024-09-14 11:30:00,1,0,0,3,2.4816130000000003,74,Southampton,0.0634,0.1533,0.7833,0.02693000000000012,1.35593
EPL,89,Manchester United,5,a,2.35056,1.66928,2.35056,1.66928,6.11,18.33,12,5,0,0,1.8622,d,2024-09-21 16:30:00,0,1,0,1,0.6812800000000001,78,Crystal Palace,0.2248,0.2317,0.5435,2.35056,1.66928
EPL,89,Manchester United,6,h,0.600721,5.4072,0.600721,5.4072,14.63,12.18,6,15,0,3,0.0058,l,2024-09-29 15:30:00,0,0,1,0,-4.8064789999999995,82,Tottenham,0.9956,0.0037,0.0007,0.600721,2.4071999999999996
EPL,89,Manchester United,7,a,0.448537,0.532809,0.448537,0.532809,13.88,14.21,1,9,0,0,1.1911,d,2024-10-06 13:00:00,0,1,0,1,-0.08427199999999996,71,Aston Villa,0.2909,0.4681,0.241,0.448537,0.532809
EPL,220,Brighton,1,a,1.79083,0.405325,1.79083,0.405325,7.92,18.33,5,4,3,0,2.5286999999999997,w,2024-08-17 14:00:00,1,0,0,3,1.385505,72,Everton,0.0481,0.1635,0.7884,-1.20917,0.405325
EPL,220,Brighton,2,h,2.14153,1.28556,2.14153,1.28556,12.5,16.78,10,8,2,1,2.0422,w,2024-08-24 11:30:00,1,0,0,3,0.8559699999999999,89,Manchester United,0.1598,0.2392,0.601,0.14152999999999993,0.28556000000000004
EPL,220,Brighton,3,a,1.81748,2.41798,1.81748,2.41798,9.62,9.25,6,6,1,1,0.9694,d,2024-08-31 11:30:00,0,1,0,1,-0.6005,83,Arsenal,0.5278,0.2236,0.2486,0.81748,1.41798
EPL,220,Brighton,4,h,1.75696,0.721323,1.75696,0.721323,3.84,14.73,12,1,0,0,2.2361999999999997,d,2024-09-14 14:00:00,0,1,0,1,1.035637,285,Ipswich,0.0914,0.2448,0.6638,1.75696,0.721323
EPL,220,Brighton,5,h,1.56836,1.36923,1.56836,0.608061,5.3,22.75,4,3,2,2,1.4758,d,2024-09-22 13:00:00,0,1,0,1,0.960299,249,Nottingham Forest,0.3014,0.31,0.3886,-0.43164,-0.63077
EPL,220,Brighton,6,a,1.20712,3.65839,1.20712,2.89722,8.14,25.23,7,10,2,4,0.1977,l,2024-09-28 14:00:00,0,0,1,0,-1.6901,80,Chelsea,0.8777,0.0846,0.0377,-0.79288,-0.3416100000000002
EPL,220,Brighton,7,h,1.97217,1.09279,1.97217,1.09279,12.43,12.88,4,10,3,2,2.0558,w,2024-10-06 15:30:00,1,0,0,3,0.87938,82,Tottenham,0.167,0.2216,0.6114,-1.02783,-0.9072100000000001
EPL,228,Fulham,1,a,0.418711,2.04268,0.418711,2.04268,10.83,7.38,3,7,0,1,0.2815,l,2024-08-16 19:00:00,0,0,1,0,-1.6239689999999998,89,Manchester United,0.8069,0.1489,0.0442,0.418711,1.0426799999999998
EPL,228,Fulham,2,h,1.96218,0.857005,1.96218,0.857005,10.26,13.7,7,1,2,1,2.1938,w,2024-08-24 14:00:00,1,0,0,3,1.105175,75,Leicester,0.1254,0.215,0.6596,-0.037819999999999965,-0.14299499999999998
EPL,228,Fulham,3,a,1.18883,0.707048,1.18883,0.707048,10.9,9.26,4,2,1,1,1.7666,d,2024-08-31 14:00:00,0,1,0,1,0.48178200000000004,285,Ipswich,0.2034,0.3116,0.485,0.18883000000000005,-0.292952
EPL,228,Fulham,4,h,2.88601,0.682719,2.88601,0.682719,4.69,6.87,6,4,1,1,2.7014,d,2024-09-14 14:00:00,0,1,0,1,2.203291,81,West Ham,0.0348,0.0971,0.8681,1.8860100000000002,-0.31728100000000004
EPL,228,Fulham,5,h,3.21141,1.09768,3.21141,1.09768,13.04,11.46,7,3,3,1,2.5946000000000002,w,2024-09-21 14:00:00,1,0,0,3,2.11373,86,Newcastle United,0.0602,0.1124,0.8274,0.21140999999999988,0.09767999999999999
